date,time_utc,timestamp,event_class,subtype,source,p_eq_pre,p_eq_post,r_eq,p_bond_pre,p_bond_post,r_bond,delta_rate_1,delta_rate_2,delta_rate_3,rate_source_rics,m_e,z_e,D_eq_A,D_eq_B,D_eq_floor,D_eq_ceil,D_bond,R_A,R_B,R_floor,R_ceil,corr3m_US_z_lag,corr6m_US_z_lag,corr3m_EU_z_lag,corr6m_EU_z_lag,rho_tilde,rho_tilde_6m,beta_EB
2010-03-05,13:30,2010-03-05 13:30:00+00:00,NFP,,algorithmic,1126.375,1129.125,0.0024384849148061,118.8984375,118.5234375,-0.0031589364867069,-0.2499999999997726,0.0,0.0,FFc1|FFc2|FFc3,-0.3093680898278952,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,,,,,,,-0.7719322389251803
2010-03-16,18:00,2010-03-16 18:00:00+00:00,FOMC,decision,gemaf,1154.125,1157.375,0.0028120286754192,118.46875,118.703125,0.0019764154269414,-0.1874999999998294,-0.5000000000009663,-1.0000000000005116,FFc1|FFc2|FFc3,-0.4644098974282747,-0.7870760927676624,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,,,,,,,1.4227923123282602
2010-03-18,12:30,2010-03-18 12:30:00+00:00,CPI,,BLS,1165.5,1166.25,0.0006432936857417,118.8359375,118.71875,-0.0009866150042267,0.0,0.0,0.0,FFc1|FFc2|FFc3,0.0393438320877903,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,,,,,,,-0.652020983854698
2010-04-02,12:30,2010-04-02 12:30:00+00:00,NFP,,algorithmic,1173.125,1176.375,0.0027665478381785,115.984375,115.640625,-0.0029681619200805,0.0,0.0,-0.2499999999997726,FFc1|FFc2|FFc3,-0.0543054090710129,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.21164934620051223,,,,-0.21164934620051223,,-0.9320744328205207
2010-04-08,11:45,2010-04-08 11:45:00+00:00,ECB,decision,ECB,1641.310163533009,1641.8837473748883,0.0003494060133392,123.545,123.485,-0.0004857709685452,0.0,0.750000000000739,0.5000000000009663,FEIc1|FEIc2|FEIc3,0.0,0.718513481997025,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.19045691336447063,,,,,,-0.7192813814823281
2010-04-08,12:30,2010-04-08 12:30:00+00:00,ECB,press,ECB,1638.442244323621,1641.5969554539488,0.0019235819518793,123.49,123.425,-0.0005264969848045,0.0,,0.5000000000009663,FEIc1|FEIc2|FEIc3,0.0,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.19045691336447063,,,,,,-3.653547897512782
2010-04-14,12:30,2010-04-14 12:30:00+00:00,CPI,,BLS,1198.375,1198.125,-0.0002086375972517,116.3984375,116.5546875,0.001341471795509,-0.3749999999996589,0.0,0.0,FFc1|FFc2|FFc3,-0.3494974570725325,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.09708987760421758,,-0.8030571215615071,,-0.09708987760421758,,-0.1555288735478302
2010-04-28,18:00,2010-04-28 18:00:00+00:00,FOMC,decision,gemaf,1187.125,1189.375,0.0018935414872972,117.1875,117.078125,-0.000933769160091,,0.0,-0.4999999999995452,FFc1|FFc2|FFc3,,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.39871928449866506,,-1.0295383031037413,,-0.39871928449866506,,-2.0278475325878893
2010-05-06,11:45,2010-05-06 11:45:00+00:00,ECB,decision,ECB,1513.9745506361626,1507.6651283755084,-0.0041761640041678,126.125,126.155,0.0002378309825702,0.5000000000009663,0.9999999999990904,0.7499999999993179,FEIc1|FEIc2|FEIc3,0.5000000000009663,0.5485838666650618,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.5756652549976456,,-1.2380560497175064,,-1.2380560497175064,,-17.5593775000914
2010-05-06,12:30,2010-05-06 12:30:00+00:00,ECB,press,ECB,1501.068914193915,1497.7708071031177,-0.0021995896593705,126.225,126.3775,0.0012074307936568,0.4999999999995452,1.999999999999602,1.0000000000005116,FEIc1|FEIc2|FEIc3,0.4999999999995452,0.6776046914673347,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.5756652549976456,,-1.2380560497175064,,-1.2380560497175064,,-1.821710752223627
2010-05-07,12:30,2010-05-07 12:30:00+00:00,NFP,,algorithmic,1127.875,1129.25,0.0012183642200488,119.3203125,119.3671875,0.0003927729822685,-0.3124999999997158,-0.2499999999997726,0.0,FFc1|FFc2|FFc3,-0.4767855126948218,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-0.9627268666599591,,-1.3925117109125198,,-0.9627268666599591,,3.1019552643667456
2010-05-19,12:30,2010-05-19 12:30:00+00:00,CPI,,BLS,1114.625,1115.375,0.000672645765272,120.2109375,120.1328125,-0.0006501105416853,0.0,0.0,0.0,FFc1|FFc2|FFc3,0.0393438320877903,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-1.290267842151615,,-1.4367231304403032,,-1.290267842151615,,-1.0346636797001958
2010-06-04,12:30,2010-06-04 12:30:00+00:00,NFP,,algorithmic,1095.375,1080.875,-0.0133258720954204,120.6171875,121.1328125,0.0042657768926227,0.0,0.4999999999995452,0.0,FFc1|FFc2|FFc3,0.1792489215374522,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-1.552080279238117,,-1.3734385157068147,,-1.552080279238117,,-3.1239027335129426
2010-06-10,11:45,2010-06-10 11:45:00+00:00,ECB,decision,ECB,1475.257641309418,1471.5293463372132,-0.0025304149754903,129.20999999999998,129.20999999999998,0.0,0.4999999999995452,1.5000000000000568,,FEIc1|FEIc2|FEIc3,0.4999999999995452,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-1.930184836765766,-1.525603079054252,-1.4232946233726818,,-1.4232946233726818,,
2010-06-10,12:30,2010-06-10 12:30:00+00:00,ECB,press,ECB,1471.5293463372132,1469.0916150092337,-0.0016579708289096,129.20999999999998,129.18,-0.000232207129802,0.1250000000013074,,,FEIc1|FEIc2|FEIc3,0.1250000000013074,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-1.930184836765766,-1.525603079054252,-1.4232946233726818,,-1.4232946233726818,,7.140051342623847
2010-06-17,12:30,2010-06-17 12:30:00+00:00,CPI,,BLS,1119.625,1115.75,-0.00346698328598,120.984375,121.14453125,0.001322900894713,0.2499999999997726,0.0,0.0,FFc1|FFc2|FFc3,0.2985713581946722,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-1.896353675424056,-1.548239121758304,-1.6537057132555426,,-1.896353675424056,-1.548239121758304,-2.620743020006917
2010-06-23,18:00,2010-06-23 18:00:00+00:00,FOMC,decision,gemaf,1088.375,1087.25,-0.0010341856710318,121.1953125,121.328125,0.0010952550784015,,0.0,0.0,FFc1|FFc2|FFc3,,,5.0,18.0,5.0,30.0,8.970865529245179,0.5573598203762962,2.006495353354666,0.5573598203762962,3.344158922257777,-1.686856684789705,-1.4095276851222103,-1.6543472161815482,,-1.686856684789705,-1.4095276851222103,-0.9442418404863008
