DATE,CPI_YoY
1987-02-01,0.019143117593436676
1987-03-01,0.028414298808432603
1987-04-01,0.03679852805887762
1987-05-01,0.03669724770642202
1987-06-01,0.03747714808043878
1987-07-01,0.03926940639269394
1987-08-01,0.042883211678832245
1987-09-01,0.042727272727272725
1987-10-01,0.04355716878402904
1987-11-01,0.04528985507246386
1987-12-01,0.04332129963898912
1988-01-01,0.04129263913824044
1988-02-01,0.03935599284436497
1988-03-01,0.03832442067736186
1988-04-01,0.03992901508429458
1988-05-01,0.03982300884955747
1988-06-01,0.0396475770925111
1988-07-01,0.04130052724077338
1988-08-01,0.04111986001749779
1988-09-01,0.04184829991281602
1988-10-01,0.04260869565217407
1988-11-01,0.04246100519930662
1988-12-01,0.044117647058823595
1989-01-01,0.04482758620689653
1989-02-01,0.04647160068846801
1989-03-01,0.04892703862660941
1989-04-01,0.05034129692832767
1989-05-01,0.052765957446808454
1989-06-01,0.051694915254237195
1989-07-01,0.05063291139240511
1989-08-01,0.04621848739495804
1989-09-01,0.04435146443514637
1989-10-01,0.04587155963302747
1989-11-01,0.046550290939318506
1989-12-01,0.046396023198011616
1990-01-01,0.051980198019802026
1990-02-01,0.05263157894736836
1990-03-01,0.05237315875613735
1990-04-01,0.04711616571892785
1990-05-01,0.043654001616814764
1990-06-01,0.04673650282030639
1990-07-01,0.04819277108433728
1990-08-01,0.05702811244979911
1990-09-01,0.06169871794871806
1990-10-01,0.06379585326953752
1990-11-01,0.06195393169181873
1990-12-01,0.06254948535233562
1991-01-01,0.05647058823529405
1991-02-01,0.05312500000000009
1991-03-01,0.04821150855365497
1991-04-01,0.04809930178432875
1991-05-01,0.05034856700232382
1991-06-01,0.046959199384141614
1991-07-01,0.04367816091954024
1991-08-01,0.03799392097264431
1991-09-01,0.03396226415094339
1991-10-01,0.028485757121439192
1991-11-01,0.030665669409125185
1991-12-01,0.02980625931445613
1992-01-01,0.02672605790645899
1992-02-01,0.028189910979228294
1992-03-01,0.03189910979228472
1992-04-01,0.031828275351591495
1992-05-01,0.030235988200590036
1992-06-01,0.030147058823529305
